##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	phred25_SRR492407_1.fastq
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	45521342
Sequences flagged as poor quality	0
Sequence length	0-101
%GC	39
>>END_MODULE
>>Per base sequence quality	fail
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1204	4	0.16190098314756085
1204	5	0.13633408867268315
1204	6	0.05042881944288524
1204	7	0.028429283592721788
1204	8	0.019967371603328843
1204	9	0.04805449881943247
1204	10-11	-0.13597746301739733
1204	12-13	-0.15394790916491274
1204	14-15	-0.11856818855191875
1204	16-17	-0.15206755720692655
1204	18-19	-0.0563285251415806
1204	20-21	-0.1498512688950271
1204	22-23	-0.027867517527319308
1204	24-25	0.06040873425376958
1204	26-27	0.3460074856498778
1204	28-29	0.2950907945505463
1204	30-31	0.3426542057196613
1204	32-33	0.3608792759167798
1204	34-35	0.3588682882764047
1204	36-37	0.2807877903974614
1204	38-39	0.1818871741208241
1204	40-41	0.06705449964046295
1204	42-43	0.09220297739349803
1204	44-45	0.03689977652981469
1204	46-47	0.17070756445262703
1204	48-49	0.14220876029435203
1204	50-51	0.08792205342715675
1204	52-53	0.15318758750397166
1204	54-55	0.09690752576513972
1204	56-57	0.09705630114120822
1204	58-59	0.1361519481614124
1204	60-61	0.2652370682434082
1204	62-63	0.412123767723628
1204	64-65	0.4097139745850775
1204	66-67	0.3909976408057645
1204	68-69	0.3628283438131703
1204	70-71	0.24550923254603063
1204	72-73	0.19209528238457096
1204	74-75	0.08517167747495336
1204	76-77	0.06846683987439306
1204	78-79	0.1083494796914195
1204	80-81	0.011751321981822827
1204	82-83	0.01013016588144211
1204	84-85	-0.02516727712089306
1204	86-87	0.106387266676645
1204	88-89	-0.06966610699648967
1204	90-91	0.25449787103460153
1204	92-93	0.3772634951176812
1204	94-95	0.5429234893444885
1204	96-97	0.5402728715310587
1204	98-99	0.4605926019498554
1204	100-101	0.6101021558832151
1205	1	-0.002439806600527561
1205	2	0.036084021337629224
1205	3	0.01561564735349208
1205	4	0.016012391363041445
1205	5	0.0944998315898431
1205	6	0.13048440531838423
1205	7	0.15836443355769347
1205	8	0.09591883127895073
1205	9	0.1375485819862945
1205	10-11	0.1862261511057497
1205	12-13	0.2069432500731736
1205	14-15	0.2208069571456761
1205	16-17	0.23611652309149633
1205	18-19	0.2454292384094714
1205	20-21	0.14704795250045066
1205	22-23	0.045512509676321145
1205	24-25	0.06488366452104799
1205	26-27	-0.1152423151515336
1205	28-29	-0.08767512388214982
1205	30-31	-0.08776928776568838
1205	32-33	-0.04594503465108346
1205	34-35	-0.07245640660492825
1205	36-37	-0.029738710147761083
1205	38-39	0.03443375752473088
1205	40-41	0.2095139160491044
1205	42-43	0.1937579288778437
1205	44-45	0.16815363359989277
1205	46-47	0.16151590408501448
1205	48-49	0.10163945730785429
1205	50-51	0.08295750332975871
1205	52-53	0.09076668629403173
1205	54-55	0.199560204343193
1205	56-57	0.09875219380284506
1205	58-59	-0.04240333065801849
1205	60-61	-0.07749199099438897
1205	62-63	-0.11616524372967518
1205	64-65	-0.20038029236681965
1205	66-67	-0.13497651981906955
1205	68-69	-0.12535315912225542
1205	70-71	-0.05676446148067171
1205	72-73	-0.014339021000900232
1205	74-75	0.04173307461825004
1205	76-77	0.18805017670014834
1205	78-79	0.21243958014427378
1205	80-81	0.11597317548910269
1205	82-83	0.14033790946172076
1205	84-85	0.06811573152317152
1205	86-87	0.1647644632766081
1205	88-89	0.1206851984641304
1205	90-91	0.01506810110461032
1205	92-93	-0.06841461350986933
1205	94-95	-0.07486144419301155
1205	96-97	-0.24671513676433676
1205	98-99	-0.3215010949082
1205	100-101	-0.15395362428678538
1206	1	-0.13360036893733707
1206	2	-0.12216390818356615
1206	3	-0.11568630402396707
1206	4	-0.15338942183733195
1206	5	-0.22578448406677865
1206	6	-0.1949167790985058
1206	7	-0.1959514488013454
1206	8	-0.21923118811531594
1206	9	-0.18147911459552546
1206	10-11	-0.23690229795237627
1206	12-13	-0.2380492282253357
1206	14-15	-0.2594708867283799
1206	16-17	-0.2585007811914437
1206	18-19	-0.3551362047679447
1206	20-21	-0.1483191227231231
1206	22-23	-0.11309954642105424
1206	24-25	-0.0981093762074039
1206	26-27	-0.05863603034665488
1206	28-29	-0.08248875867784022
1206	30-31	-0.10919671321336466
1206	32-33	-0.10706090205646035
1206	34-35	-0.12161537438972658
1206	36-37	-0.07047015425784053
1206	38-39	-0.11400177326462568
1206	40-41	-0.12413727900855065
1206	42-43	-0.10391737492132336
1206	44-45	-0.07669492814962808
1206	46-47	-0.09574067854835278
1206	48-49	-0.082874975332345
1206	50-51	-0.10818424340705945
1206	52-53	-0.17104252233856698
1206	54-55	-0.32069357650567554
1206	56-57	-0.16021693318732844
1206	58-59	-0.2732638792348965
1206	60-61	-0.2024606604881285
1206	62-63	-0.19476329274640136
1206	64-65	-0.21229447255107559
1206	66-67	-0.22070822273104795
1206	68-69	-0.1892712375456611
1206	70-71	-0.31183755884527287
1206	72-73	-0.5622467109673188
1206	74-75	-0.4395449650740062
1206	76-77	-0.30296323235066325
1206	78-79	-0.30688151778966244
1206	80-81	-0.2558950568461569
1206	82-83	-0.19064304970215673
1206	84-85	-0.18813459177335545
1206	86-87	-0.24517914052012202
1206	88-89	-0.20197300525776285
1206	90-91	-0.2533040204679793
1206	92-93	-0.2295446564837853
1206	94-95	-0.13707678452010796
1206	96-97	-0.1332767308338738
1206	98-99	-0.18367206716510154
1206	100-101	0.006131510809751717
1207	1	-0.2357708003982495
1207	2	-0.23341878099849822
1207	3	-0.2488965617833614
1207	4	-0.27065883067111685
1207	5	-0.20723226678438778
1207	6	-0.15315308336705158
1207	7	-0.1456985061660987
1207	8	-0.14111309059573784
1207	9	-0.13344675323968147
1207	10-11	-0.09974343436643096
1207	12-13	-0.08450339337432666
1207	14-15	-0.08398647561321582
1207	16-17	-0.11265475669861758
1207	18-19	-0.09276069201479942
1207	20-21	-0.15630946082188757
1207	22-23	-0.23567803673645926
1207	24-25	-0.2515181678263332
1207	26-27	-0.3907914630857334
1207	28-29	-0.40394848570727504
1207	30-31	-0.3992580940612811
1207	32-33	-0.42180764392232106
1207	34-35	-0.45053562681141557
1207	36-37	-0.32460304041154586
1207	38-39	-0.336058630896396
1207	40-41	-0.20829803849109396
1207	42-43	-0.23985775191044922
1207	44-45	-0.21548962806988925
1207	46-47	-0.2777313226437599
1207	48-49	-0.27745755958608953
1207	50-51	-0.31637490997831463
1207	52-53	-0.3173012920378824
1207	54-55	-0.15172494311338625
1207	56-57	-0.2274109653380023
1207	58-59	-0.33603369588223586
1207	60-61	-0.29581684001809094
1207	62-63	-0.3227078690527634
1207	64-65	-0.3288337994705195
1207	66-67	-0.315179578364269
1207	68-69	-0.28078383154360864
1207	70-71	-0.17532615785276562
1207	72-73	-0.07513236233161891
1207	74-75	-0.03495878515423101
1207	76-77	0.1031252505974436
1207	78-79	0.14620872024318743
1207	80-81	0.20109611197258914
1207	82-83	0.29628587015007213
1207	84-85	0.23948928259709845
1207	86-87	0.28204074216542097
1207	88-89	0.19710665649845893
1207	90-91	0.12186066564469655
1207	92-93	0.10589509854316503
1207	94-95	0.26100162289001005
1207	96-97	0.29563474818569446
1207	98-99	0.30111510241324524
1207	100-101	0.2429154004221168
1208	1	-0.5067484818441201
1208	2	-0.6173605168763601
1208	3	-0.5378211526663819
1208	4	-0.5802092580454072
1208	5	-0.5435163112362886
1208	6	-0.6056620233959435
1208	7	-0.5939472068924374
1208	8	-0.5920460333708277
1208	9	-0.6945360060963779
1208	10-11	-0.6447151506873965
1208	12-13	-0.7435073209327214
1208	14-15	-0.6246899143154252
1208	16-17	-0.6453391012515652
1208	18-19	-0.5986396734968551
1208	20-21	-0.5244100465583657
1208	22-23	-0.48061631350743284
1208	24-25	-0.49212213344587497
1208	26-27	-0.648902906497824
1208	28-29	-0.6596767662947443
1208	30-31	-0.6516213438962453
1208	32-33	-0.7092026609205746
1208	34-35	-0.6709314111408773
1208	36-37	-0.4787066150459651
1208	38-39	-0.5396901629069433
1208	40-41	-0.6113268274786563
1208	42-43	-0.6542375980535198
1208	44-45	-0.5949802981342387
1208	46-47	-0.5953613067811858
1208	48-49	-0.5447964314701608
1208	50-51	-0.46510635690466984
1208	52-53	-0.41102057917612456
1208	54-55	-0.4920956961177012
1208	56-57	-0.3800946468407318
1208	58-59	-0.4646005229260197
1208	60-61	-0.3923416988473747
1208	62-63	-0.46617304376393776
1208	64-65	-0.5115418217694447
1208	66-67	-0.4185434179611036
1208	68-69	-0.4512188744002259
1208	70-71	-0.3630852146181702
1208	72-73	-0.40014622889352935
1208	74-75	-0.25393664423924633
1208	76-77	-0.28532419596701786
1208	78-79	-0.30666497272975946
1208	80-81	-0.09137923202422726
1208	82-83	-0.07906869716067177
1208	84-85	-0.1987375765064101
1208	86-87	-0.17627278200542307
1208	88-89	-0.11813869320374337
1208	90-91	-0.20552554756222463
1208	92-93	-0.2679626646414732
1208	94-95	-0.3256518795804588
1208	96-97	-0.48096527358887897
1208	98-99	-0.48443294821397487
1208	100-101	-0.6795607656333473
2101	1	0.3939273121357587
2101	2	0.37499326166472713
2101	3	0.3864489123443988
2101	4	0.3804917970094479
2101	5	0.4784460016077574
2101	6	0.4753653220337455
2101	7	0.508359433480976
2101	8	0.5239568810150743
2101	9	0.5559516687942789
2101	10-11	0.6151628529730218
2101	12-13	0.6516063886993493
2101	14-15	0.6475719994044553
2101	16-17	0.6339510646859168
2101	18-19	0.6409224719383531
2101	20-21	0.41059643302107673
2101	22-23	0.3253727628942116
2101	24-25	0.3194152402254531
2101	26-27	0.353303999774802
2101	28-29	0.3328133006063183
2101	30-31	0.3316640532624078
2101	32-33	0.3145874638288504
2101	34-35	0.32501667134005174
2101	36-37	0.3112282329577809
2101	38-39	0.43537478797610873
2101	40-41	0.6279958352510278
2101	42-43	0.6733948052619851
2101	44-45	0.6717930962192113
2101	46-47	0.39718799572374053
2101	48-49	0.2934004145471363
2101	50-51	0.3980730915806632
2101	52-53	0.3415893749146903
2101	54-55	0.585464109052829
2101	56-57	0.33356985745966483
2101	58-59	0.29250508141818443
2101	60-61	0.3074161789032317
2101	62-63	0.29140528502297514
2101	64-65	0.3072535543284225
2101	66-67	0.30527768966760505
2101	68-69	0.3024657097259009
2101	70-71	0.4845865621924865
2101	72-73	0.6087492785678847
2101	74-75	0.6955228240459839
2101	76-77	0.7337628699362178
2101	78-79	0.7069906512843254
2101	80-81	0.6457497820528744
2101	82-83	0.6056564988186537
2101	84-85	0.5629774760732502
2101	86-87	0.5953525629013079
2101	88-89	0.442788567158491
2101	90-91	0.2451154966017306
2101	92-93	0.21384715071264182
2101	94-95	0.19591767229147194
2101	96-97	0.278156328265041
2101	98-99	0.37058181124298883
2101	100-101	0.31061910965852135
2102	1	0.33907453249476305
2102	2	0.40371656544192547
2102	3	0.37478645138730116
2102	4	0.3678870398340095
2102	5	0.2290007173152162
2102	6	0.2865905938624138
2102	7	0.3165921435051118
2102	8	0.2758240030077843
2102	9	0.23982889190428835
2102	10-11	0.29429847281378585
2102	12-13	0.2891176828038269
2102	14-15	0.21696918618764016
2102	16-17	0.14797242765970964
2102	18-19	0.12348467102589922
2102	20-21	0.23558286421510388
2102	22-23	0.34798389085829484
2102	24-25	0.37978726201305335
2102	26-27	0.5534988504583112
2102	28-29	0.5677125792876225
2102	30-31	0.5929360882929231
2102	32-33	0.5529011845077179
2102	34-35	0.5467085057820213
2102	36-37	0.4053786809957387
2102	38-39	0.21852340341840915
2102	40-41	0.11926516254261799
2102	42-43	0.06083596801129687
2102	44-45	0.004671007272825989
2102	46-47	0.14369812914478075
2102	48-49	0.2206990171921035
2102	50-51	0.24609283619773237
2102	52-53	0.12099183226034427
2102	54-55	-0.06312996580617636
2102	56-57	0.06803338541816117
2102	58-59	0.16302267710894114
2102	60-61	0.31920698862937513
2102	62-63	0.37273582928361293
2102	64-65	0.4257000503668813
2102	66-67	0.31862329780055276
2102	68-69	0.2146044718524891
2102	70-71	-0.19208699200401114
2102	72-73	-0.508681892720027
2102	74-75	-0.5531677871176086
2102	76-77	-0.5961038234954579
2102	78-79	-0.7960218477576078
2102	80-81	-0.7141995540777302
2102	82-83	-0.8021304893550933
2102	84-85	-0.8152056281198234
2102	86-87	-0.8713948283795894
2102	88-89	-0.5655992632954288
2102	90-91	-0.38788808100489547
2102	92-93	-0.321021912144861
2102	94-95	-0.4342535439497581
2102	96-97	-0.4061425846149689
2102	98-99	-0.23390019508991955
2102	100-101	-0.30769907366176596
2103	1	0.2725978035764811
2103	2	0.29706342566134225
2103	3	0.27747668357000776
2103	4	0.2689202941836797
2103	5	0.30542814047515776
2103	6	0.30527572126307945
2103	7	0.28815178013142173
2103	8	0.31468990839110234
2103	9	0.3668876525565352
2103	10-11	0.40679255922734114
2103	12-13	0.4350502965851035
2103	14-15	0.42367789165232494
2103	16-17	0.4008662845291724
2103	18-19	0.40455934250010017
2103	20-21	0.3889470611233037
2103	22-23	0.3233332854800395
2103	24-25	0.27959830104754246
2103	26-27	0.22933984055447354
2103	28-29	0.21950355673182287
2103	30-31	0.2446446652212373
2103	32-33	0.22543447441784537
2103	34-35	0.21254894783635336
2103	36-37	0.29458613947713985
2103	38-39	0.32145658213547534
2103	40-41	0.36587336482912747
2103	42-43	0.4106487919865458
2103	44-45	0.43415070954359436
2103	46-47	0.3623350516581283
2103	48-49	0.3511250146912559
2103	50-51	0.3161680157040294
2103	52-53	0.2962481890510418
2103	54-55	0.36561091449097916
2103	56-57	0.37418581292899944
2103	58-59	0.24896234436029374
2103	60-61	0.18275106350675685
2103	62-63	0.06822789372619553
2103	64-65	0.10326484315811868
2103	66-67	0.020631804121919117
2103	68-69	0.03566048203386174
2103	70-71	0.1567886633789719
2103	72-73	0.21172761207925106
2103	74-75	0.2346200930628619
2103	76-77	0.14362618616156908
2103	78-79	0.17897336924001905
2103	80-81	0.09042125030183001
2103	82-83	0.06253060821039824
2103	84-85	0.029463745322317436
2103	86-87	-0.04818466244304531
2103	88-89	-0.06985805266142009
2103	90-91	-0.29462657167501405
2103	92-93	-0.4799372660431338
2103	94-95	-0.6104153795683374
2103	96-97	-0.6235709980113313
2103	98-99	-0.5693154453312665
2103	100-101	-0.5061008221282215
2104	1	0.13223526108313877
2104	2	0.16018361880912835
2104	3	0.14131221932075277
2104	4	0.12993868272025821
2104	5	-0.06651920753406415
2104	6	0.011786289120315985
2104	7	0.0030770741357244447
2104	8	0.011932248429474157
2104	9	-0.11082276246724376
2104	10-11	0.026984660961758777
2104	12-13	-0.09296077952103587
2104	14-15	-0.08069809447878384
2104	16-17	-0.1823377585969439
2104	18-19	-0.050038051738951594
2104	20-21	-0.11852136356282728
2104	22-23	-0.05105835891033195
2104	24-25	-0.03592900424108336
2104	26-27	0.18939782120519766
2104	28-29	0.1668649168166354
2104	30-31	0.1923332551949244
2104	32-33	0.23672141853417372
2104	34-35	0.260887969494334
2104	36-37	0.12037840859908755
2104	38-39	0.04859418106762803
2104	40-41	-0.13315181309535262
2104	42-43	-0.10344764361308023
2104	44-45	-0.12640410613526853
2104	46-47	-0.07723284109243878
2104	48-49	-0.03889805335177243
2104	50-51	0.0029825075933089806
2104	52-53	0.030495172854571706
2104	54-55	-0.06706208107876677
2104	56-57	0.022031931177806996
2104	58-59	0.08213668413745268
2104	60-61	0.13768523824253975
2104	62-63	0.10878938798366988
2104	64-65	0.07824311062158174
2104	66-67	0.12029998759432203
2104	68-69	0.130943003689989
2104	70-71	0.02403988298834392
2104	72-73	-0.1267302182154637
2104	74-75	-0.16839743262671902
2104	76-77	-0.2590017143384351
2104	78-79	-0.210637790982112
2104	80-81	-0.2545392202745944
2104	82-83	-0.3662743502501762
2104	84-85	-0.37462809594594404
2104	86-87	-0.4150789135060968
2104	88-89	-0.3424294632063223
2104	90-91	-0.22297635553022843
2104	92-93	-0.21941102688090197
2104	94-95	-0.2664492164230694
2104	96-97	-0.18931165493152946
2104	98-99	-0.05764094411966525
2104	100-101	-0.06666760506139724
2105	1	0.07086208965264973
2105	2	0.0844799216108214
2105	3	0.049355604429209166
2105	4	0.04365658901545544
2105	5	0.06902504276112609
2105	6	0.13963835240335243
2105	7	0.1372584100909009
2105	8	0.14774545544084106
2105	9	0.16446388763463915
2105	10-11	0.19683769471237156
2105	12-13	0.20603330470852654
2105	14-15	0.19737970082178435
2105	16-17	0.21199593933654626
2105	18-19	0.16823341914839318
2105	20-21	0.11493793536440222
2105	22-23	0.011324980574315191
2105	24-25	-0.0675301543124931
2105	26-27	-0.17087991816284642
2105	28-29	-0.18512705269641572
2105	30-31	-0.1648322901305903
2105	32-33	-0.1516171276277305
2105	34-35	-0.20206491993026532
2105	36-37	-0.15321820274237297
2105	38-39	-0.09010253361628173
2105	40-41	0.041296288747744825
2105	42-43	0.06211161755665273
2105	44-45	0.02027112491449401
2105	46-47	-0.030056589731636052
2105	48-49	-0.08747683959468588
2105	50-51	-0.08624171390929547
2105	52-53	-0.09787375310482815
2105	54-55	0.035342264107370625
2105	56-57	-0.030409829270169553
2105	58-59	-0.2117681045773594
2105	60-61	-0.2523473014162647
2105	62-63	-0.2888937145679904
2105	64-65	-0.2925803181906055
2105	66-67	-0.3792953431919699
2105	68-69	-0.352027122693336
2105	70-71	-0.17623587784697392
2105	72-73	-0.09213569129178723
2105	74-75	-0.06716537103867637
2105	76-77	-0.04694638316827948
2105	78-79	-0.10800258106414873
2105	80-81	-0.2338837561156808
2105	82-83	-0.17737269873596517
2105	84-85	-0.20988471536488618
2105	86-87	-0.2594252120166942
2105	88-89	-0.41200768761878237
2105	90-91	-0.5048328185894562
2105	92-93	-0.6889818411957798
2105	94-95	-0.7196333698744297
2105	96-97	-0.9779704656964618
2105	98-99	-0.8552629505287754
2105	100-101	-0.84282519781366
2106	1	-0.0878182356918984
2106	2	-0.1562874312335083
2106	3	-0.12964851030072566
2106	4	-0.14692530636128964
2106	5	-0.2373627533195446
2106	6	-0.20339725639863104
2106	7	-0.1969318473951418
2106	8	-0.19467838084839428
2106	9	-0.22928012008618737
2106	10-11	-0.2576841592736656
2106	12-13	-0.3467286670003489
2106	14-15	-0.2908993952806469
2106	16-17	-0.29174404176337276
2106	18-19	-0.2903007686183514
2106	20-21	-0.16908744779767204
2106	22-23	-0.08934059606741585
2106	24-25	-0.13403764061578727
2106	26-27	-0.17492942635590936
2106	28-29	-0.16939243397381176
2106	30-31	-0.1638004345699855
2106	32-33	-0.1772195159751817
2106	34-35	-0.19350324150379095
2106	36-37	-0.15938849803603006
2106	38-39	-0.1658026071279295
2106	40-41	-0.19692774235283395
2106	42-43	-0.2371465464422684
2106	44-45	-0.16263045877364135
2106	46-47	-0.13058104574926688
2106	48-49	-0.16715708141188657
2106	50-51	-0.19404775867675284
2106	52-53	-0.19984673757954852
2106	54-55	-0.2778899870491074
2106	56-57	-0.1800524312923244
2106	58-59	-0.23322188759571816
2106	60-61	-0.2448262561249237
2106	62-63	-0.3413423961663362
2106	64-65	-0.3616822342669863
2106	66-67	-0.3825243872757724
2106	68-69	-0.4446977400516907
2106	70-71	-0.4831500025506976
2106	72-73	-0.4408822989990604
2106	74-75	-0.4075108437514956
2106	76-77	-0.3983517670408041
2106	78-79	-0.47628562110280015
2106	80-81	-0.34010383164993385
2106	82-83	-0.37900624904656866
2106	84-85	-0.351495637076674
2106	86-87	-0.5051749491208923
2106	88-89	-0.46925168921231375
2106	90-91	-0.4917213133937324
2106	92-93	-0.5901604856718272
2106	94-95	-0.6898890415266301
2106	96-97	-0.770434943673802
2106	98-99	-0.7515222398847712
2106	100-101	-0.5980907248744813
2107	1	-0.21406344232059382
2107	2	-0.347980820475172
2107	3	-0.29816626370605803
2107	4	-0.31856166283076703
2107	5	-0.24990843345928226
2107	6	-0.19393515849363752
2107	7	-0.22177101335309146
2107	8	-0.20474035763727017
2107	9	-0.196565467690327
2107	10-11	-0.16242494892316728
2107	12-13	-0.10382111698804408
2107	14-15	-0.16494270552978207
2107	16-17	-0.1181056193872223
2107	18-19	-0.195736555061913
2107	20-21	-0.20137507196238147
2107	22-23	-0.30028559820507184
2107	24-25	-0.35818368775814236
2107	26-27	-0.4639987866314499
2107	28-29	-0.4637735599552002
2107	30-31	-0.5288310299717125
2107	32-33	-0.5805156883351046
2107	34-35	-0.5640329292117485
2107	36-37	-0.5498837851626845
2107	38-39	-0.41475041991603945
2107	40-41	-0.3346956498229048
2107	42-43	-0.2717417295683191
2107	44-45	-0.28516548508807205
2107	46-47	-0.33913518700692435
2107	48-49	-0.33432022752937485
2107	50-51	-0.3140639620138117
2107	52-53	-0.3298869531811164
2107	54-55	-0.18356996215301535
2107	56-57	-0.24973359746373092
2107	58-59	-0.23676335184539
2107	60-61	-0.3746818444466271
2107	62-63	-0.43629778085342963
2107	64-65	-0.35336779350298286
2107	66-67	-0.39823230713904323
2107	68-69	-0.4248031132624206
2107	70-71	-0.25833893519112294
2107	72-73	-0.09135476298836664
2107	74-75	-0.05174542852208219
2107	76-77	-0.06460628091782539
2107	78-79	-0.02270374575646983
2107	80-81	0.01469526221671913
2107	82-83	-0.005923398182584805
2107	84-85	0.030057265682359002
2107	86-87	0.018791468533297717
2107	88-89	-0.011732966129688549
2107	90-91	-0.15787786873853094
2107	92-93	-0.30506392436375407
2107	94-95	-0.320721615055227
2107	96-97	-0.48747616028387597
2107	98-99	-0.39869773832757716
2107	100-101	-0.4085790652336243
2108	1	-0.5606172549739412
2108	2	-0.7281734012935175
2108	3	-0.6329410095914341
2108	4	-0.6520901051081509
2108	5	-0.6412273589137527
2108	6	-0.7679319651197858
2108	7	-0.8066423910677258
2108	8	-0.7743816659407443
2108	9	-0.8596453843162735
2108	10-11	-0.9258849776751887
2108	12-13	-0.9170387161259015
2108	14-15	-0.8948232918368291
2108	16-17	-0.7666626086472021
2108	18-19	-0.7331774019609156
2108	20-21	-0.5670121829589405
2108	22-23	-0.5280865829302357
2108	24-25	-0.5157522331161744
2108	26-27	-0.7191505473114859
2108	28-29	-0.7582321213133127
2108	30-31	-0.7595857854326837
2108	32-33	-0.764864785681489
2108	34-35	-0.695392574753086
2108	36-37	-0.6455292820895053
2108	38-39	-0.7821246470358076
2108	40-41	-0.9030043398324494
2108	42-43	-0.8040106097252675
2108	44-45	-0.8425524005052552
2108	46-47	-0.5887259247277257
2108	48-49	-0.5451395654038862
2108	50-51	-0.533466675882984
2108	52-53	-0.5910137482142517
2108	54-55	-0.6264669509404328
2108	56-57	-0.43924056633552766
2108	58-59	-0.4417237622656529
2108	60-61	-0.3756823412474404
2108	62-63	-0.4258152793947474
2108	64-65	-0.4144015208181422
2108	66-67	-0.28798533290325423
2108	68-69	-0.28272867208868036
2108	70-71	-0.3107281360194101
2108	72-73	-0.3376635605247955
2108	74-75	-0.37860594026163596
2108	76-77	-0.4778626347124586
2108	78-79	-0.41047875656546395
2108	80-81	-0.28212479375955013
2108	82-83	-0.15544709964452608
2108	84-85	-0.162286327994682
2108	86-87	-0.21387329116936016
2108	88-89	-0.051437346087539026
2108	90-91	0.03921216617494849
2108	92-93	-0.02940439197888267
2108	94-95	-0.17149972879190756
2108	96-97	-0.49577745072625845
2108	98-99	-0.3969206166210135
2108	100-101	-0.6504044308018919
2201	1	0.3896859013819167
2201	2	0.42114693330573516
2201	3	0.38291641015419486
2201	4	0.38985771832189187
2201	5	0.48727125177157404
2201	6	0.4800675181629188
2201	7	0.523887956932171
2201	8	0.5335921699151811
2201	9	0.5515769106303949
2201	10-11	0.5921592392223971
2201	12-13	0.5934626778338483
2201	14-15	0.5984943011340675
2201	16-17	0.5690171741231467
2201	18-19	0.5694774977159796
2201	20-21	0.39717950940875113
2201	22-23	0.3384848433764489
2201	24-25	0.3093496755623022
2201	26-27	0.2912693525768475
2201	28-29	0.33272978721385016
2201	30-31	0.31603675580490886
2201	32-33	0.25959388148108786
2201	34-35	0.2326861317404294
2201	36-37	0.030651385962450206
2201	38-39	0.3093044096840103
2201	40-41	0.50922282706847
2201	42-43	0.5260080988922908
2201	44-45	0.4967728870154886
2201	46-47	0.2897597469777864
2201	48-49	0.2545964001338703
2201	50-51	0.15158061279849022
2201	52-53	0.3169558417692784
2201	54-55	0.44160555116976496
2201	56-57	0.037490076107346226
2201	58-59	0.15712853510093794
2201	60-61	0.15311106925923923
2201	62-63	0.19181927239687013
2201	64-65	0.031643435508033946
2201	66-67	0.18579368938715746
2201	68-69	0.10211255989807455
2201	70-71	-0.057829260452553655
2201	72-73	0.2829907261646838
2201	74-75	0.35437471945233767
2201	76-77	0.47877994466283624
2201	78-79	0.4334592882680397
2201	80-81	0.42855578130715344
2201	82-83	0.34815023994968186
2201	84-85	0.3690034626065284
2201	86-87	0.23793516819396743
2201	88-89	0.12330371695001574
2201	90-91	0.058490790222059275
2201	92-93	0.05038132968271114
2201	94-95	0.027362593104697908
2201	96-97	0.21027666410362045
2201	98-99	0.23085303627757625
2201	100-101	0.21445106457956342
2202	1	0.2877303365570185
2202	2	0.334427499311289
2202	3	0.32894345791669366
2202	4	0.3234822000259001
2202	5	0.06474181789094757
2202	6	0.18570610500913887
2202	7	0.18414097570587273
2202	8	0.19375748994000475
2202	9	0.16849662834616197
2202	10-11	0.13515877561132328
2202	12-13	0.0558953933308004
2202	14-15	0.02237408251021833
2202	16-17	-0.2647363882740166
2202	18-19	-0.07778106234621873
2202	20-21	0.06665433685149225
2202	22-23	0.3133101638315381
2202	24-25	0.3181063939890407
2202	26-27	0.6176888843129476
2202	28-29	0.6455285998757887
2202	30-31	0.6474749049609088
2202	32-33	0.6119988707541708
2202	34-35	0.6386155768033319
2202	36-37	0.3538729703556527
2202	38-39	0.17671482298532482
2202	40-41	-0.05469916484257453
2202	42-43	-0.26918317160716754
2202	44-45	-0.16344265485567888
2202	46-47	-0.053326642884897524
2202	48-49	0.085560859876054
2202	50-51	0.08587399573028875
2202	52-53	0.0848499914977765
2202	54-55	-0.1001352701951177
2202	56-57	0.061873598706057464
2202	58-59	0.26205209221517833
2202	60-61	0.3281042848217197
2202	62-63	0.45912854355684374
2202	64-65	0.5182816688775809
2202	66-67	0.38398123853127686
2202	68-69	0.29330520704179364
2202	70-71	-0.20342583416246285
2202	72-73	-0.4764159672330379
2202	74-75	-0.5124882457717028
2202	76-77	-0.5888464911793285
2202	78-79	-0.7479575854873346
2202	80-81	-0.7967628005758627
2202	82-83	-0.8813753334866625
2202	84-85	-0.9421904884655561
2202	86-87	-0.6990251620083683
2202	88-89	-0.5380814590050278
2202	90-91	-0.23937673740122278
2202	92-93	-0.0015274488168266487
2202	94-95	-0.11361459768284021
2202	96-97	0.26711607814811344
2202	98-99	0.3398707626380606
2202	100-101	0.235104486599365
2203	1	0.2561900626858744
2203	2	0.278547344730967
2203	3	0.2609300183311447
2203	4	0.25666916768306436
2203	5	0.31997799092818724
2203	6	0.22529309460658453
2203	7	0.2438097643251993
2203	8	0.2463916411163254
2203	9	0.3114242429558445
2203	10-11	0.33813231801019583
2203	12-13	0.4059077920723695
2203	14-15	0.35151258828516774
2203	16-17	0.3807461030858761
2203	18-19	0.38589877215659385
2203	20-21	0.38767049207449134
2203	22-23	0.3423203386963465
2203	24-25	0.2628942122708082
2203	26-27	0.2507066350271998
2203	28-29	0.30653383411965507
2203	30-31	0.30530604213947043
2203	32-33	0.24766269216351589
2203	34-35	0.2149935496983133
2203	36-37	0.19313131621991175
2203	38-39	0.27879462616566997
2203	40-41	0.3331455410479549
2203	42-43	0.3434898803351132
2203	44-45	0.4080086991416536
2203	46-47	0.32835380059279373
2203	48-49	0.3547167852016244
2203	50-51	0.3022917257159108
2203	52-53	0.3116851096084332
2203	54-55	0.3163960120206042
